epoch	train_acc	train_loss
0	0.16029984143001297	0.0014992388865094337
1	0.3262217096727692	0.0014356805557508333
2	0.3922444860890875	0.0013824235435794887
3	0.4403921003315554	0.0013464210321086274
4	0.4853683148335015	0.0013109299331297702
5	0.5098745855557157	0.0012900912144762544
6	0.5247225025227044	0.0012711224852231045
7	0.5332276200086493	0.0012652518959919761
8	0.541444428427274	0.0012588005373865277
9	0.55167940031714	0.0012544284417475612
10	0.5604728268704051	0.0012489890131153702
11	0.5734467348998126	0.0012404571886242717
12	0.5829609341213782	0.001233967920880471
13	0.5753207438373937	0.0012395888184614375
14	0.5823843159867378	0.0012334172244853514
15	0.5867089519965403	0.0012272781093268018
16	0.5891595790687617	0.0012286097408458
17	0.5944932968141848	0.001226895409185776
18	0.5903128153380424	0.0012279551466036825
19	0.5963673057517659	0.0012259758634046226
20	0.5976646965547067	0.0012269268225606209
21	0.5903128153380424	0.0012292472880048506
22	0.5957906876171256	0.0012245116014550704
23	0.6113593772524146	0.0012194729167514255
24	0.6066022776416319	0.0012194279275745416
25	0.6078996684445725	0.001221464675940714
26	0.6008360962952285	0.0012205571593512405
27	0.625918985152083	0.0012123832204971874
28	0.6189995675363991	0.0012103206609225812
29	0.6267839123540435	0.0012074034100945374
30	0.6264956032867234	0.0012065991383387992
31	0.6358656479746289	0.0012029784547504163
32	0.6351448753063283	0.0012031340437525199
33	0.6424967565229927	0.0011994884425527994
34	0.6481187833357359	0.0011980434616790548
35	0.6521551102782183	0.0011947945144827091
36	0.6651290183076258	0.001189871310019194
37	0.6717601268559896	0.0011847542980931516
38	0.6804093988755946	0.0011815308184140489
39	0.6890586708951997	0.0011790711236684007
40	0.6897794435635001	0.001175531070033394
41	0.7021767334582673	0.001172600174665073
42	0.6997261063860458	0.0011698612308268486
43	0.7082312238719908	0.0011671595774828331
44	0.7177454230935563	0.0011615171992024377
45	0.7281245495170823	0.001156762420607005
46	0.7340348853971458	0.0011535497500158548
47	0.7314401037912642	0.0011550392045296973
48	0.7410984575464898	0.0011479422563913319
49	0.7402335303445293	0.0011514035016362736
50	0.7385036759406083	0.0011494216923069608
51	0.7458555571572726	0.0011451828285581323
52	0.7549372927778578	0.0011417536840704172
53	0.7563788381144587	0.0011407603134214663
54	0.7579645379847196	0.0011387678152961175
55	0.7617125558598818	0.0011352226234778078
56	0.7622891739945221	0.0011353128767845283
57	0.767190428138965	0.0011376295959947774
58	0.7699293642785066	0.0011339403288292578
59	0.7736773821536688	0.0011326284595537344
60	0.7733890730863485	0.0011333204817665368
61	0.77583970015857	0.001130204096262507
62	0.7713709096151073	0.0011312473536878116
63	0.7856422084474557	0.0011257279481155069
64	0.7901109989909183	0.0011248289550675667
65	0.7922733169958195	0.0011214034193373558
66	0.7921291624621595	0.0011211151999046983
67	0.7991927346115035	0.0011185575703542136
68	0.8013550526164048	0.0011163727426384581
69	0.8071212339628081	0.0011139578480395388
70	0.8088510883667291	0.0011153104103520605
71	0.8095718610350295	0.0011122857216577528
72	0.8097160155686897	0.0011131695579241758
73	0.8088510883667291	0.0011136675492751766
74	0.806832924895488	0.0011143271098550019
75	0.8022199798183652	0.0011155260937588864
76	0.805247225025227	0.0011146066339005306
77	0.8026524434193455	0.0011164436805002522
78	0.803517370621306	0.0011141827423702799
79	0.8048147614242468	0.0011173983171519927
80	0.8045264523569267	0.001114684634616297
81	0.808562779299409	0.0011118095203282528
